solID,dep_var_type,channels,date_min,date_max,periods,constr_low,constr_up,histSpend,histSpendTotal,initSpendUnitTotal,initSpendUnit,initSpendShare,initResponseUnit,initResponseUnitTotal,initCPAUnit,expSpendTotal,expSpendUnitTotal,expSpendUnitDelta,optmSpendUnit,optmSpendUnitDelta,optmSpendUnitTotal,optmSpendUnitTotalDelta,optmSpendShareUnit,optmResponseUnit,optmResponseUnitTotal,optmCPAUnit,optmResponseUnitLift,optmResponseUnitTotalLift
1_2335_4,conversion,FB_female_other_S,2020-05-06,2022-03-31,695 days,0.7,1.2,15342527,144933666,998561.686247915,25742.494966443,0.0257795740823685,0.0563838946922361,42.0795163214855,2.19030419412478e-06,144933666,998561.686247915,0,18019.7464765101,-0.3,998561.686247917,2.44249065417534e-15,0.0180457018576579,0.0322476033345745,46.5928160974941,1.78957031257967e-06,-0.428070666090136,0.107256455647619
1_2335_4,conversion,FB_male_other_S,2020-05-06,2022-03-31,695 days,0.7,1.2,85155480,144933666,998561.686247915,123057.052023121,0.123234301613861,10.6233881810382,42.0795163214855,8.63289669822592e-05,144933666,998561.686247915,0,86139.936416185,-0.3,998561.686247917,2.44249065417534e-15,0.0862640111297027,9.12879430299882,46.5928160974941,0.000105976329711843,-0.140689001716712,0.107256455647619
1_2335_4,conversion,FB_o36_similar_S,2020-05-06,2022-03-31,695 days,0.7,1.2,1843074,144933666,998561.686247915,6311.89726027397,0.00632098882542837,0.000865902479284252,42.0795163214855,1.3718576896587e-07,144933666,998561.686247915,0,4418.32808219178,-0.3,998561.686247917,2.44249065417534e-15,0.00442469217779985,0.000315786159954579,46.5928160974941,7.1471867656765e-08,-0.635309786599057,0.107256455647619
1_2335_4,conversion,FB_undefined_S,2020-05-06,2022-03-31,695 days,0.7,1.2,30826560,144933666,998561.686247915,49720.2580645161,0.049791874402211,0.441481922439759,42.0795163214855,8.87931679411036e-06,144933666,998561.686247915,0,34804.1806451613,-0.3,998561.686247917,2.44249065417534e-15,0.0348543120815476,0.186167411938003,46.5928160974941,5.34899568060611e-06,-0.578312491462421,0.107256455647619
1_2335_4,conversion,Google_listing_S,2020-05-06,2022-03-31,695 days,0.7,1.2,130749,144933666,998561.686247915,3533.75675675676,0.00353884672867313,0.0553937169081441,42.0795163214855,1.5675588536825e-05,144933666,998561.686247915,0,2473.62972972973,-0.3,998561.686247917,2.44249065417534e-15,0.00247719271007119,0.0223599746456648,46.5928160974941,9.03933777029268e-06,-0.596344569497964,0.107256455647619
1_2335_4,conversion,Google_other_S,2020-05-06,2022-03-31,695 days,0.7,1.2,3782683,144933666,998561.686247915,9600.71827411168,0.00961454700929522,0.0846789715990571,42.0795163214855,8.82006628893526e-06,144933666,998561.686247915,0,6720.50279187817,-0.3,998561.686247917,2.44249065417534e-15,0.00673018290650664,0.0359296803894489,46.5928160974941,5.34627861963995e-06,-0.575695362013006,0.107256455647619
1_2335_4,conversion,Google_Proslisting_S,2020-05-06,2022-03-31,695 days,0.7,1.2,5524498,144933666,998561.686247915,24019.5565217391,0.0240541539421489,0.00776116539426429,42.0795163214855,3.23118596600232e-07,144933666,998561.686247915,0,16813.6895652174,-0.3,998561.686247917,2.44249065417534e-15,0.0168379077595042,0.00284043827650474,46.5928160974941,1.68936048538732e-07,-0.634019102517271,0.107256455647619
1_2335_4,conversion,Google_youtube_S,2020-05-06,2022-03-31,695 days,0.7,1.2,68095,144933666,998561.686247915,3242.61904761905,0.00324728966900699,0.149938523109573,42.0795163214855,4.62399439797495e-05,144933666,998561.686247915,0,2269.83333333333,-0.3,998561.686247917,2.44249065417534e-15,0.00227310276830488,0.0749847357187369,46.5928160974941,3.30353487269566e-05,-0.499896796609508,0.107256455647619
1_2335_4,conversion,Influencer_big_fix_S,2020-05-06,2022-03-31,695 days,0.7,1.2,2260000,144933666,998561.686247915,753333.333333333,0.754418423727007,30.6596240438249,42.0795163214855,4.06986159873782e-05,144933666,998561.686247915,0,826901.83920771,0.0976573086828008,998561.686247917,2.44249065417534e-15,0.828092896608905,37.1091761640324,46.5928160974941,4.48773656128136e-05,0.210359791463472,0.107256455647619
