solID,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,spend_share_refresh,effect_share_refresh,mape,nrmse,decomp.rssd,rsq_train,lambda,lambda_hp,lambda_max,iterPar,iterNG,df.int,trial,iterations,robynPareto,total_spend,mean_spend,spend_share,effect_share,roi_mean,roi_total,cpa_total,mean_response,next_unit_response
5_727_4,Twitter_S,0,0,0,0,0,0,0,0,0,TRUE,0.00028573958730349,0,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,42055.887921,3504.65732675,0.00028573958730349,0,0,0,Inf,0,0
5_727_4,Yahoo_S,0,0,0,0,0,0,0,0,0,TRUE,0.00117431021509119,0,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,172838,3456.76,0.00117431021509119,0,0,0,Inf,0,0
5_727_4,Yahoo_other_S,0,0,0,0,0,0,0,0,0,TRUE,0.00201241894455216,0,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,296193,4355.77941176471,0.00201241894455216,0,0,0,Inf,0,0
5_727_4,boolean_value_10,2.2240598904039,9830.48589558749,0.19724556551784,15.12382445475,0.0335861105748436,9830.48589558749,0.19724556551784,15.12382445475,0.0335861105748436,TRUE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,boolean_value_12,0.954504981622711,263.339717539035,0.00528382747923071,20.2569013491565,0.0449853494829999,263.339717539035,0.00528382747923071,20.2569013491565,0.0449853494829999,TRUE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,boolean_value_13,1.08719533194075,2773.18357912621,0.0556430444191025,25.2107598102383,0.0559865905079683,2773.18357912621,0.0556430444191025,25.2107598102383,0.0559865905079683,TRUE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,boolean_value_14,3.26102369038531,2100.86767359189,0.0421532401101133,15.3348005371671,0.0340546339998482,2100.86767359189,0.0421532401101133,15.3348005371671,0.0340546339998482,TRUE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,boolean_value_16,0.284007083979735,43734.139367647,0.877511563887151,63.1084262159409,0.140147526006707,43734.139367647,0.877511563887151,63.1084262159409,0.140147526006707,TRUE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,boolean_value_18,0.968935450506467,10730.1168262192,0.215296373336957,16.1355140243898,0.0358328119865798,10730.1168262192,0.215296373336957,16.1355140243898,0.0358328119865798,TRUE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,boolean_value_19,0.754013543039107,19004.1618462553,0.381312448883094,29.9278139311107,0.0664619502137856,19004.1618462553,0.381312448883094,29.9278139311107,0.0664619502137856,TRUE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,boolean_value_3,0.395139673899824,313.894322339384,0.00629818950764801,104.631440779795,0.232359424043148,313.894322339384,0.00629818950764801,104.631440779795,0.232359424043148,TRUE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
5_727_4,boolean_value_5,0.543752851256929,3551.34213591648,0.0712565477827093,5.33234554942415,0.0118417631586557,3551.34213591648,0.0712565477827093,5.33234554942415,0.0118417631586557,TRUE,,,0,0.0416098306346458,0.233693812814912,0.449675761287636,0.820821661170516,0.000291837574792823,2094.95682060692,4,727,0,5,5812,1,,,,,,,,,
